Tag ID,Tag Time,Eject Time (s),Hold Time (s),Retract Time (s),Detected During Retract
37,2026-03-25 14:49:19,2.0,10.0,3.0,No
37,2026-03-25 14:51:30,3.0,10.0,2.0,No
37,2026-03-25 14:51:55,2.0,10.0,3.0,No
37,2026-03-25 14:54:27,2.0,10.0,3.0,No
37,2026-03-25 14:54:59,3.0,10.0,2.0,No
37,2026-03-25 14:56:05,2.0,10.0,3.0,No
37,2026-03-25 14:56:46,2.0,10.0,2.0,No
37,2026-03-25 14:57:24,3.0,10.0,2.0,No
37,2026-03-25 14:57:50,3.0,10.0,2.0,No
37,2026-03-25 14:58:06,2.0,10.0,3.0,No
37,2026-03-25 14:58:25,3.0,10.0,2.0,No
37,2026-03-25 15:00:35,2.0,10.0,2.0,No
37,2026-03-25 15:01:11,3.0,10.0,2.0,No
37,2026-03-25 15:01:28,3.0,10.0,2.0,No
37,2026-03-25 15:02:20,3.0,10.0,2.0,No
37,2026-03-25 15:02:53,2.0,10.0,2.0,No
37,2026-03-25 15:03:15,2.0,10.0,3.0,No
37,2026-03-25 15:04:05,3.0,10.0,2.0,No
37,2026-03-25 15:05:13,2.0,10.0,3.0,No
37,2026-03-25 15:05:43,2.0,10.0,3.0,No
37,2026-03-25 15:07:40,3.0,10.0,2.0,No
37,2026-03-25 15:16:00,2.0,10.0,2.0,No
37,2026-03-25 15:17:01,2.0,10.0,2.0,No
37,2026-03-25 15:18:03,3.0,10.0,2.0,No
37,2026-03-25 15:18:43,2.0,10.0,3.0,No
37,2026-03-25 15:22:13,3.0,10.0,2.0,No
37,2026-03-25 15:23:35,2.0,10.0,3.0,No
37,2026-03-25 15:24:34,3.0,10.0,2.0,No
37,2026-03-25 15:24:51,3.0,10.0,2.0,No
37,2026-03-25 15:25:52,2.0,10.0,3.0,No
37,2026-03-25 15:28:45,2.0,10.0,2.0,No
37,2026-03-25 15:29:16,3.0,10.0,2.0,No
37,2026-03-25 15:29:33,3.0,10.0,2.0,No
37,2026-03-25 15:35:03,3.0,10.0,2.0,No
37,2026-03-25 15:36:43,3.0,10.0,2.0,No
37,2026-03-25 15:38:11,3.0,10.0,2.0,No
37,2026-03-25 15:38:29,3.0,10.0,2.0,No
37,2026-03-25 15:38:45,2.0,10.0,3.0,No
37,2026-03-25 15:39:26,3.0,10.0,2.0,No
37,2026-03-25 15:43:23,3.0,10.0,1.0,No
37,2026-03-25 15:43:37,0,0,0,Yes
37,2026-03-25 15:43:43,2.0,10.0,2.0,No
37,2026-03-25 15:44:03,2.0,10.0,3.0,No
37,2026-03-25 15:44:58,2.0,10.0,3.0,No
37,2026-03-25 15:45:56,3.0,10.0,2.0,No
37,2026-03-25 15:46:16,2.0,10.0,2.0,No
37,2026-03-25 15:47:41,3.0,10.0,2.0,No
37,2026-03-25 15:49:00,3.0,10.0,2.0,No
37,2026-03-25 15:50:20,2.0,10.0,3.0,No
37,2026-03-25 15:51:58,2.0,10.0,2.0,No
37,2026-03-25 15:52:54,3.0,10.0,2.0,No
37,2026-03-25 15:53:33,3.0,10.0,2.0,No
37,2026-03-25 15:53:51,2.0,10.0,3.0,No
37,2026-03-25 15:54:07,2.0,10.0,2.0,No
37,2026-03-25 15:55:18,3.0,10.0,2.0,No
37,2026-03-25 15:55:51,3.0,10.0,2.0,No
37,2026-03-25 15:56:37,2.0,10.0,3.0,No
37,2026-03-25 15:58:05,2.0,10.0,3.0,No
37,2026-03-25 15:59:45,2.0,10.0,3.0,No
37,2026-03-25 16:01:27,2.0,10.0,2.0,No
37,2026-03-25 16:01:47,3.0,10.0,2.0,No
37,2026-03-25 16:03:59,2.0,10.0,3.0,No
37,2026-03-25 16:06:07,2.0,10.0,3.0,No
37,2026-03-25 16:06:25,2.0,10.0,2.0,No
37,2026-03-25 16:07:37,2.0,10.0,3.0,No
37,2026-03-25 16:09:37,2.0,11.0,2.0,No
37,2026-03-25 16:13:46,2.0,10.0,2.0,No
37,2026-03-25 16:14:09,2.0,10.0,2.0,No
37,2026-03-25 16:16:27,2.0,10.0,3.0,No
37,2026-03-25 16:16:49,3.0,10.0,2.0,No
37,2026-03-25 16:17:15,2.0,10.0,2.0,No
37,2026-03-25 16:18:09,3.0,10.0,2.0,No
37,2026-03-25 16:18:31,3.0,10.0,2.0,No
37,2026-03-25 16:19:20,3.0,10.0,2.0,No
37,2026-03-25 16:21:18,2.0,10.0,2.0,No
37,2026-03-25 16:24:14,2.0,10.0,2.0,No
37,2026-03-25 16:25:38,3.0,10.0,2.0,No
37,2026-03-25 16:28:49,2.0,10.0,2.0,No
37,2026-03-25 16:29:03,0,0,0,Yes
37,2026-03-25 16:29:04,2.0,10.0,2.0,No
37,2026-03-25 16:29:22,3.0,10.0,1.0,No
37,2026-03-25 16:29:36,0,0,0,Yes
37,2026-03-25 16:29:38,2.0,10.0,0.0,No
37,2026-03-25 16:29:50,0,0,0,Yes
37,2026-03-25 16:29:58,2.0,10.0,2.0,No
37,2026-03-25 16:30:26,2.0,10.0,2.0,No
37,2026-03-25 16:30:55,3.0,10.0,2.0,No
37,2026-03-25 16:32:48,2.0,10.0,2.0,No
37,2026-03-25 16:33:07,2.0,10.0,3.0,No
37,2026-03-25 16:34:16,3.0,10.0,2.0,No
37,2026-03-25 16:35:14,3.0,10.0,2.0,No
37,2026-03-25 16:35:44,3.0,10.0,2.0,No
37,2026-03-25 16:36:07,3.0,10.0,2.0,No
37,2026-03-25 16:36:25,2.0,10.0,1.0,No
37,2026-03-25 16:36:38,0,0,0,Yes
37,2026-03-25 16:36:46,2.0,10.0,3.0,No
37,2026-03-25 16:37:06,3.0,10.0,1.0,No
37,2026-03-25 16:37:20,0,0,0,Yes
37,2026-03-25 16:37:27,2.0,10.0,2.0,No
37,2026-03-25 16:39:59,2.0,10.0,2.0,No
37,2026-03-25 16:42:24,3.0,10.0,2.0,No
37,2026-03-25 16:46:46,2.0,10.0,3.0,No
37,2026-03-25 16:47:03,2.0,10.0,2.0,No
37,2026-03-25 16:48:00,3.0,10.0,2.0,No
37,2026-03-25 16:54:36,2.0,10.0,2.0,No
37,2026-03-25 16:55:43,2.0,10.0,2.0,No
37,2026-03-25 17:01:20,2.0,10.0,2.0,No
37,2026-03-25 17:07:17,3.0,10.0,2.0,No
37,2026-03-25 17:08:34,2.0,10.0,2.0,No
37,2026-03-25 17:11:36,2.0,10.0,2.0,No
37,2026-03-25 17:11:59,2.0,10.0,2.0,No
37,2026-03-25 17:12:48,2.0,10.0,2.0,No
37,2026-03-25 17:13:04,2.0,10.0,2.0,No
37,2026-03-25 17:21:38,2.0,11.0,2.0,No
37,2026-03-25 17:21:54,2.0,10.0,2.0,No
37,2026-03-25 17:40:11,2.0,10.0,2.0,No
37,2026-03-25 17:40:25,0,0,0,Yes
37,2026-03-25 17:40:26,3.0,10.0,2.0,No
37,2026-03-25 17:41:22,3.0,10.0,2.0,No
37,2026-03-25 17:49:06,2.0,10.0,3.0,No
37,2026-03-25 17:49:45,3.0,10.0,2.0,No
37,2026-03-25 17:50:19,2.0,10.0,2.0,No
37,2026-03-25 17:51:24,2.0,10.0,2.0,No
37,2026-03-25 17:53:24,2.0,11.0,2.0,No
37,2026-03-25 17:53:55,3.0,10.0,2.0,No
37,2026-03-25 17:54:38,3.0,10.0,2.0,No
37,2026-03-25 17:57:43,2.0,10.0,3.0,No
37,2026-03-25 17:58:05,2.0,10.0,2.0,No
37,2026-03-25 17:58:32,2.0,11.0,2.0,No
37,2026-03-25 17:58:58,3.0,10.0,2.0,No
37,2026-03-25 18:39:03,3.0,10.0,0.0,No
37,2026-03-25 18:39:16,0,0,0,Yes
37,2026-03-25 18:39:19,3.0,10.0,2.0,No
37,2026-03-25 18:40:17,3.0,10.0,2.0,No
37,2026-03-25 18:40:36,2.0,10.0,2.0,No
37,2026-03-25 18:49:12,3.0,10.0,2.0,No
37,2026-03-25 18:49:55,2.0,10.0,2.0,No
37,2026-03-25 19:32:08,2.0,10.0,2.0,No
37,2026-03-25 19:35:32,2.0,10.0,3.0,No
37,2026-03-25 19:38:14,3.0,10.0,2.0,No
37,2026-03-25 19:43:51,2.0,11.0,2.0,No
37,2026-03-25 19:44:13,2.0,10.0,2.0,No
37,2026-03-25 19:54:52,2.0,10.0,3.0,No
37,2026-03-25 19:55:32,2.0,10.0,2.0,No
37,2026-03-25 19:57:47,3.0,10.0,2.0,No
37,2026-03-25 19:58:05,2.0,10.0,3.0,No
37,2026-03-25 20:05:26,3.0,10.0,2.0,No
37,2026-03-25 20:26:45,2.0,10.0,3.0,No
37,2026-03-25 20:27:16,2.0,10.0,2.0,No
37,2026-03-25 20:35:25,2.0,10.0,2.0,No
37,2026-03-25 20:35:56,2.0,10.0,3.0,No
37,2026-03-25 20:36:30,3.0,10.0,2.0,No
37,2026-03-25 20:37:56,3.0,10.0,2.0,No
37,2026-03-25 20:38:50,2.0,10.0,3.0,No
37,2026-03-25 20:44:08,3.0,10.0,2.0,No
37,2026-03-25 20:58:18,2.0,10.0,1.0,No
37,2026-03-25 20:58:31,0,0,0,Yes
37,2026-03-25 20:58:39,2.0,10.0,3.0,No
37,2026-03-25 20:59:20,2.0,10.0,3.0,No
37,2026-03-25 20:59:39,3.0,10.0,2.0,No
37,2026-03-25 21:00:51,2.0,10.0,3.0,No
37,2026-03-25 21:05:41,3.0,10.0,2.0,No
37,2026-03-25 21:06:00,3.0,10.0,2.0,No
37,2026-03-25 21:06:18,3.0,10.0,2.0,No
37,2026-03-25 21:06:59,2.0,10.0,0.0,No
37,2026-03-25 21:07:11,0,0,0,Yes
37,2026-03-25 21:07:15,2.0,10.0,3.0,No
37,2026-03-25 21:07:43,2.0,10.0,2.0,No
37,2026-03-25 21:08:24,2.0,10.0,3.0,No
37,2026-03-25 21:10:21,2.0,10.0,2.0,No
37,2026-03-25 21:13:37,2.0,10.0,3.0,No
37,2026-03-25 21:21:24,2.0,10.0,3.0,No
37,2026-03-25 21:22:16,2.0,10.0,2.0,No
37,2026-03-25 21:22:30,0,0,0,Yes
37,2026-03-25 21:22:35,2.0,10.0,3.0,No
37,2026-03-25 21:24:16,3.0,10.0,2.0,No
37,2026-03-25 21:24:55,3.0,10.0,2.0,No
37,2026-03-25 21:25:36,3.0,10.0,2.0,No
37,2026-03-25 21:25:54,2.0,10.0,3.0,No
37,2026-03-25 21:26:38,2.0,10.0,3.0,No
37,2026-03-25 21:26:57,2.0,10.0,3.0,No
37,2026-03-25 21:48:56,3.0,10.0,2.0,No
37,2026-03-25 21:49:25,2.0,10.0,3.0,No
37,2026-03-25 21:51:12,2.0,10.0,3.0,No
37,2026-03-25 22:15:16,2.0,10.0,3.0,No
37,2026-03-25 22:15:36,2.0,10.0,2.0,No
37,2026-03-25 22:16:26,2.0,10.0,1.0,No
37,2026-03-25 22:16:39,0,0,0,Yes
37,2026-03-25 22:16:41,2.0,10.0,3.0,No
37,2026-03-25 22:17:21,2.0,10.0,1.0,No
37,2026-03-25 22:17:34,0,0,0,Yes
37,2026-03-25 22:18:40,2.0,10.0,3.0,No
37,2026-03-25 22:22:14,2.0,10.0,3.0,No
37,2026-03-25 22:43:45,2.0,10.0,3.0,No
37,2026-03-25 22:44:04,2.0,10.0,2.0,No
37,2026-03-25 22:46:40,3.0,10.0,2.0,No
37,2026-03-25 22:51:41,3.0,10.0,2.0,No
37,2026-03-25 22:52:10,2.0,10.0,3.0,No
37,2026-03-25 22:53:01,3.0,10.0,2.0,No
37,2026-03-25 22:53:18,2.0,10.0,2.0,No
37,2026-03-25 23:04:26,3.0,10.0,2.0,No
37,2026-03-25 23:04:53,3.0,10.0,2.0,No
37,2026-03-25 23:05:49,2.0,10.0,3.0,No
37,2026-03-25 23:07:29,2.0,10.0,2.0,No
37,2026-03-25 23:07:56,3.0,10.0,2.0,No
37,2026-03-25 23:08:33,2.0,10.0,3.0,No
37,2026-03-25 23:08:48,0,0,0,Yes
37,2026-03-25 23:08:49,3.0,10.0,2.0,No
37,2026-03-25 23:09:22,2.0,10.0,2.0,No
37,2026-03-25 23:41:08,3.0,10.0,2.0,No
37,2026-03-25 23:43:18,2.0,10.0,2.0,No
37,2026-03-25 23:43:48,2.0,10.0,2.0,No
37,2026-03-26 00:46:07,3.0,10.0,2.0,No
37,2026-03-26 00:46:33,3.0,10.0,1.0,No
37,2026-03-26 00:46:47,0,0,0,Yes
37,2026-03-26 00:50:00,3.0,10.0,2.0,No
37,2026-03-26 01:44:07,2.0,10.0,2.0,No
37,2026-03-26 01:46:02,2.0,10.0,2.0,No
37,2026-03-26 01:46:23,3.0,10.0,2.0,No
37,2026-03-26 01:47:54,2.0,10.0,3.0,No
37,2026-03-26 01:48:18,3.0,10.0,0.0,No
37,2026-03-26 01:48:31,0,0,0,Yes
37,2026-03-26 01:48:33,2.0,10.0,2.0,No
37,2026-03-26 01:48:54,3.0,10.0,2.0,No
37,2026-03-26 02:38:42,2.0,10.0,2.0,No
37,2026-03-26 02:38:57,2.0,10.0,3.0,No
37,2026-03-26 02:39:16,2.0,10.0,2.0,No
37,2026-03-26 02:48:51,3.0,10.0,2.0,No
37,2026-03-26 02:49:21,2.0,10.0,2.0,No
37,2026-03-26 03:05:03,2.0,10.0,2.0,No
37,2026-03-26 08:16:28,2.0,10.0,3.0,No
37,2026-03-26 08:23:07,3.0,10.0,2.0,No
37,2026-03-26 08:23:27,2.0,10.0,3.0,No
37,2026-03-26 08:24:44,3.0,10.0,2.0,No
37,2026-03-26 08:26:45,3.0,10.0,2.0,No
37,2026-03-26 08:43:06,2.0,10.0,0.0,No
37,2026-03-26 08:43:18,0,0,0,Yes
37,2026-03-26 08:43:23,2.0,10.0,3.0,No
37,2026-03-26 08:43:51,3.0,10.0,2.0,No
37,2026-03-26 08:44:28,2.0,10.0,2.0,No
37,2026-03-26 08:45:01,2.0,10.0,3.0,No
37,2026-03-26 08:45:29,2.0,10.0,3.0,No
37,2026-03-26 08:55:49,2.0,10.0,2.0,No
37,2026-03-26 08:56:35,3.0,10.0,2.0,No
37,2026-03-26 09:04:33,3.0,10.0,2.0,No
37,2026-03-26 09:04:54,2.0,10.0,2.0,No
37,2026-03-26 09:28:11,3.0,10.0,2.0,No
37,2026-03-26 09:28:42,3.0,10.0,2.0,No
37,2026-03-26 09:38:10,3.0,10.0,2.0,No
37,2026-03-26 09:39:39,2.0,10.0,3.0,No
37,2026-03-26 09:50:20,2.0,10.0,3.0,No
37,2026-03-26 10:11:04,2.0,10.0,0.0,No
37,2026-03-26 10:11:16,0,0,0,Yes
37,2026-03-26 10:11:19,3.0,10.0,2.0,No
37,2026-03-26 10:11:51,3.0,10.0,2.0,No
37,2026-03-26 10:12:41,2.0,10.0,3.0,No
37,2026-03-26 10:26:34,3.0,10.0,2.0,No
37,2026-03-26 10:28:10,2.0,11.0,2.0,No
37,2026-03-26 10:28:45,2.0,10.0,2.0,No
37,2026-03-26 10:39:08,2.0,10.0,3.0,No
37,2026-03-26 10:52:09,2.0,10.0,3.0,No
37,2026-03-26 10:53:25,3.0,10.0,2.0,No
37,2026-03-26 11:01:32,3.0,10.0,2.0,No
37,2026-03-26 11:02:56,3.0,10.0,2.0,No
37,2026-03-26 11:33:03,1.0,10.0,2.0,No
37,2026-03-26 11:33:16,0,0,0,Yes
37,2026-03-26 11:33:17,2.0,10.0,3.0,No
37,2026-03-26 11:33:43,3.0,10.0,2.0,No
37,2026-03-26 11:42:16,2.0,10.0,2.0,No
37,2026-03-26 11:57:11,3.0,10.0,2.0,No
37,2026-03-26 11:58:34,2.0,10.0,3.0,No
37,2026-03-26 12:01:33,2.0,10.0,3.0,No
37,2026-03-26 12:03:01,3.0,10.0,2.0,No
37,2026-03-26 12:06:53,2.0,10.0,3.0,No
37,2026-03-26 12:16:37,2.0,10.0,3.0,No
37,2026-03-26 12:23:37,2.0,10.0,3.0,No
37,2026-03-26 12:29:15,3.0,10.0,2.0,No
37,2026-03-26 12:32:18,3.0,10.0,2.0,No
37,2026-03-26 12:34:59,3.0,10.0,2.0,No
37,2026-03-26 12:40:08,3.0,10.0,2.0,No
37,2026-03-26 12:47:22,3.0,10.0,2.0,No
37,2026-03-26 12:53:29,2.0,10.0,2.0,No
37,2026-03-26 12:55:21,3.0,10.0,2.0,No
37,2026-03-26 12:58:31,3.0,10.0,2.0,No
37,2026-03-26 12:58:54,3.0,10.0,2.0,No
37,2026-03-26 13:03:10,2.0,11.0,2.0,No
37,2026-03-26 13:07:06,3.0,10.0,2.0,No
37,2026-03-26 13:10:46,3.0,10.0,2.0,No
37,2026-03-26 13:11:26,2.0,10.0,3.0,No
37,2026-03-26 13:22:38,2.0,10.0,3.0,No
37,2026-03-26 13:37:05,3.0,10.0,2.0,No
37,2026-03-26 13:38:21,2.0,10.0,3.0,No
37,2026-03-26 13:41:46,3.0,10.0,2.0,No
37,2026-03-26 13:42:54,2.0,10.0,3.0,No
37,2026-03-26 13:56:49,3.0,10.0,2.0,No
37,2026-03-26 13:58:32,2.0,10.0,3.0,No
37,2026-03-26 13:58:53,2.0,10.0,3.0,No
37,2026-03-26 13:59:32,2.0,10.0,3.0,No
37,2026-03-26 14:07:09,2.0,10.0,2.0,No
37,2026-03-26 14:08:13,3.0,10.0,2.0,No
37,2026-03-26 14:08:28,3.0,10.0,2.0,No
37,2026-03-26 14:11:15,2.0,10.0,3.0,No
37,2026-03-26 14:12:59,3.0,10.0,2.0,No
37,2026-03-26 14:13:17,3.0,10.0,2.0,No
37,2026-03-26 14:13:33,3.0,10.0,2.0,No
37,2026-03-26 14:14:09,2.0,10.0,3.0,No
37,2026-03-26 14:32:32,3.0,10.0,2.0,No
37,2026-03-26 14:39:27,2.0,10.0,3.0,No
37,2026-03-26 14:41:53,2.0,10.0,3.0,No
37,2026-03-26 14:48:22,2.0,10.0,2.0,No
37,2026-03-26 14:49:07,3.0,10.0,2.0,No
37,2026-03-26 14:59:17,0,0,2.0,No
37,2026-03-26 14:59:34,3.0,10.0,2.0,No
37,2026-03-26 15:02:33,2.0,10.0,3.0,No
37,2026-03-26 15:03:51,2.0,10.0,3.0,No
37,2026-03-26 15:04:30,3.0,10.0,2.0,No
37,2026-03-26 15:04:59,2.0,11.0,2.0,No
37,2026-03-26 15:27:17,2.0,10.0,3.0,No
37,2026-03-26 15:30:36,3.0,10.0,2.0,No
37,2026-03-26 15:31:13,3.0,10.0,2.0,No
37,2026-03-26 15:32:06,2.0,10.0,3.0,No
37,2026-03-26 15:33:04,2.0,10.0,3.0,No
37,2026-03-26 15:33:59,2.0,10.0,3.0,No
37,2026-03-26 15:34:26,2.0,10.0,3.0,No
37,2026-03-26 15:35:37,2.0,10.0,3.0,No
37,2026-03-26 15:36:42,2.0,10.0,3.0,No
37,2026-03-26 15:37:12,2.0,10.0,2.0,No
37,2026-03-26 15:42:09,3.0,10.0,2.0,No
37,2026-03-26 15:43:04,3.0,10.0,2.0,No
37,2026-03-26 15:43:20,3.0,10.0,2.0,No
37,2026-03-26 15:44:14,3.0,10.0,2.0,No
37,2026-03-26 15:47:00,3.0,10.0,2.0,No
37,2026-03-26 15:50:09,2.0,10.0,3.0,No
37,2026-03-26 16:00:15,0,0,3.0,No
37,2026-03-26 16:08:56,2.0,10.0,2.0,No
37,2026-03-26 16:12:24,2.0,10.0,3.0,No
37,2026-03-26 16:14:05,3.0,10.0,2.0,No
37,2026-03-26 16:21:00,2.0,10.0,3.0,No
37,2026-03-26 16:22:19,3.0,10.0,2.0,No
37,2026-03-26 16:29:38,2.0,10.0,2.0,No
37,2026-03-26 16:32:46,2.0,10.0,3.0,No
37,2026-03-26 16:34:05,2.0,10.0,3.0,No
37,2026-03-26 16:34:52,2.0,10.0,3.0,No
37,2026-03-26 16:35:10,3.0,10.0,2.0,No
37,2026-03-26 16:36:07,2.0,10.0,3.0,No
37,2026-03-26 16:37:11,3.0,10.0,2.0,No
37,2026-03-26 16:38:27,3.0,10.0,2.0,No
37,2026-03-26 16:39:37,3.0,10.0,2.0,No
37,2026-03-26 16:40:52,2.0,10.0,2.0,No
37,2026-03-26 16:42:20,3.0,10.0,2.0,No
37,2026-03-26 16:44:18,3.0,10.0,2.0,No
37,2026-03-26 16:44:59,2.0,10.0,2.0,No
37,2026-03-26 16:45:47,3.0,10.0,2.0,No
37,2026-03-26 16:48:16,2.0,10.0,3.0,No
37,2026-03-26 16:49:48,2.0,10.0,3.0,No
37,2026-03-26 16:52:10,2.0,10.0,2.0,No
37,2026-03-26 16:52:36,2.0,10.0,2.0,No
37,2026-03-26 16:52:55,2.0,10.0,2.0,No
37,2026-03-26 16:53:28,3.0,10.0,2.0,No
37,2026-03-26 16:54:14,2.0,10.0,3.0,No
37,2026-03-26 16:56:16,3.0,10.0,2.0,No
37,2026-03-26 16:56:36,2.0,10.0,2.0,No
37,2026-03-26 16:57:06,3.0,10.0,2.0,No
37,2026-03-26 16:57:27,3.0,10.0,2.0,No
37,2026-03-26 16:59:21,3.0,10.0,2.0,No
37,2026-03-26 17:00:44,2.0,11.0,2.0,No
37,2026-03-26 17:02:20,3.0,10.0,2.0,No
37,2026-03-26 17:03:29,3.0,10.0,2.0,No
37,2026-03-26 17:04:02,2.0,10.0,3.0,No
37,2026-03-26 17:04:47,3.0,10.0,2.0,No
37,2026-03-26 17:15:06,2.0,10.0,3.0,No
37,2026-03-26 17:16:19,3.0,10.0,2.0,No
37,2026-03-26 17:22:16,3.0,10.0,2.0,No
37,2026-03-26 17:26:19,2.0,10.0,3.0,No
37,2026-03-26 17:27:05,2.0,10.0,3.0,No
37,2026-03-26 17:34:52,3.0,10.0,2.0,No
37,2026-03-26 17:39:47,3.0,10.0,2.0,No
37,2026-03-26 17:40:28,3.0,10.0,2.0,No
37,2026-03-26 17:43:11,3.0,10.0,2.0,No
37,2026-03-26 17:46:38,2.0,10.0,3.0,No
37,2026-03-26 17:49:00,3.0,10.0,2.0,No
37,2026-03-26 17:49:58,2.0,10.0,3.0,No
37,2026-03-26 17:50:43,2.0,10.0,3.0,No
37,2026-03-26 17:55:32,3.0,10.0,2.0,No
37,2026-03-26 17:56:54,3.0,10.0,2.0,No
37,2026-03-26 17:57:48,3.0,10.0,2.0,No
37,2026-03-26 17:59:50,2.0,11.0,2.0,No
37,2026-03-26 18:03:34,3.0,10.0,2.0,No
37,2026-03-26 18:03:50,2.0,10.0,3.0,No
37,2026-03-26 18:11:42,2.0,10.0,1.0,No
37,2026-03-26 18:11:55,0,0,0,Yes
37,2026-03-26 18:12:25,2.0,11.0,2.0,No
37,2026-03-26 18:12:49,3.0,10.0,2.0,No
37,2026-03-26 18:13:44,3.0,10.0,2.0,No
37,2026-03-26 18:14:18,3.0,10.0,2.0,No
37,2026-03-26 18:14:52,2.0,10.0,3.0,No
37,2026-03-26 18:15:08,3.0,10.0,0.0,No
37,2026-03-26 18:15:21,0,0,0,Yes
37,2026-03-26 18:16:06,2.0,10.0,3.0,No
37,2026-03-26 18:17:27,2.0,10.0,1.0,No
37,2026-03-26 18:17:40,0,0,0,Yes
37,2026-03-26 18:17:52,3.0,10.0,2.0,No
37,2026-03-26 18:18:07,0,0,0,Yes
37,2026-03-26 18:19:01,3.0,10.0,2.0,No
37,2026-03-26 18:19:54,3.0,9.0,3.0,No
37,2026-03-26 18:20:53,3.0,10.0,2.0,No
37,2026-03-26 18:21:30,3.0,10.0,2.0,No
37,2026-03-26 18:21:58,3.0,10.0,2.0,No
37,2026-03-26 18:22:47,2.0,10.0,3.0,No
37,2026-03-26 18:23:05,2.0,10.0,3.0,No
37,2026-03-26 18:25:40,2.0,10.0,2.0,No
37,2026-03-26 18:25:54,0,0,0,Yes
37,2026-03-26 18:26:16,3.0,10.0,2.0,No
37,2026-03-26 18:26:49,3.0,10.0,2.0,No
37,2026-03-26 18:27:07,2.0,10.0,3.0,No
37,2026-03-26 18:27:25,2.0,10.0,2.0,No
37,2026-03-26 18:28:22,2.0,10.0,3.0,No
37,2026-03-26 18:28:55,3.0,10.0,2.0,No
37,2026-03-26 18:29:12,2.0,10.0,3.0,No
37,2026-03-26 18:29:47,3.0,10.0,2.0,No
37,2026-03-26 18:30:14,3.0,10.0,2.0,No
37,2026-03-26 18:47:28,3.0,10.0,2.0,No
37,2026-03-26 19:14:36,2.0,10.0,3.0,No
37,2026-03-26 19:15:39,3.0,10.0,2.0,No
37,2026-03-26 19:16:33,2.0,10.0,3.0,No
37,2026-03-26 19:16:54,3.0,10.0,2.0,No
37,2026-03-26 19:28:13,3.0,10.0,2.0,No
37,2026-03-26 19:44:43,3.0,10.0,2.0,No
37,2026-03-26 20:03:24,3.0,10.0,2.0,No
37,2026-03-26 20:03:51,3.0,10.0,2.0,No
37,2026-03-26 20:04:09,3.0,10.0,2.0,No
37,2026-03-26 20:04:29,3.0,10.0,3.0,No
37,2026-03-26 20:23:47,2.0,10.0,3.0,No
37,2026-03-26 20:24:16,2.0,10.0,3.0,No
37,2026-03-26 20:25:19,2.0,10.0,3.0,No
37,2026-03-26 20:26:19,2.0,11.0,2.0,No
37,2026-03-26 20:34:37,3.0,10.0,2.0,No
37,2026-03-26 20:36:21,2.0,10.0,3.0,No
37,2026-03-26 20:36:53,2.0,10.0,2.0,No
37,2026-03-26 20:40:42,2.0,11.0,2.0,No
37,2026-03-26 20:44:18,2.0,10.0,3.0,No
37,2026-03-26 20:55:11,2.0,10.0,3.0,No
37,2026-03-26 21:02:07,3.0,10.0,2.0,No
37,2026-03-26 21:02:45,3.0,10.0,2.0,No
37,2026-03-26 21:03:14,3.0,10.0,2.0,No
37,2026-03-26 21:16:59,2.0,10.0,3.0,No
37,2026-03-26 21:19:04,3.0,10.0,2.0,No
37,2026-03-26 21:20:05,3.0,10.0,2.0,No
37,2026-03-26 21:32:36,3.0,10.0,2.0,No
37,2026-03-26 21:34:29,3.0,10.0,2.0,No
37,2026-03-26 21:34:54,2.0,10.0,3.0,No
37,2026-03-26 22:19:55,2.0,10.0,3.0,No
37,2026-03-26 22:22:10,3.0,10.0,2.0,No
37,2026-03-26 22:33:48,3.0,10.0,2.0,No
37,2026-03-26 22:34:08,2.0,10.0,3.0,No
37,2026-03-26 22:37:23,3.0,10.0,2.0,No
37,2026-03-26 22:37:39,3.0,10.0,2.0,No
37,2026-03-26 22:46:59,3.0,10.0,2.0,No
37,2026-03-26 22:47:44,3.0,10.0,2.0,No
37,2026-03-26 22:56:26,2.0,10.0,3.0,No
37,2026-03-26 23:07:58,3.0,10.0,2.0,No
37,2026-03-26 23:10:06,2.0,10.0,2.0,No
37,2026-03-26 23:12:07,2.0,10.0,3.0,No
37,2026-03-26 23:12:36,2.0,10.0,3.0,No
37,2026-03-26 23:19:16,3.0,10.0,2.0,No
37,2026-03-26 23:22:37,2.0,10.0,3.0,No
37,2026-03-26 23:34:37,3.0,10.0,2.0,No
37,2026-03-26 23:34:56,3.0,10.0,2.0,No
37,2026-03-26 23:41:32,2.0,10.0,3.0,No
37,2026-03-27 00:16:05,3.0,10.0,2.0,No
37,2026-03-27 01:17:52,2.0,10.0,3.0,No
37,2026-03-27 01:57:05,2.0,10.0,2.0,No
37,2026-03-27 01:57:51,3.0,10.0,2.0,No
37,2026-03-27 01:58:06,0,0,0,Yes
37,2026-03-27 02:07:06,2.0,10.0,2.0,No
37,2026-03-27 02:07:20,0,0,0,Yes
37,2026-03-27 02:08:25,3.0,10.0,2.0,No
37,2026-03-27 02:18:31,0,0,2.0,No
37,2026-03-27 02:32:19,3.0,10.0,2.0,No
37,2026-03-27 03:55:59,3.0,10.0,2.0,No
37,2026-03-27 04:25:05,2.0,10.0,2.0,No
37,2026-03-27 04:45:54,3.0,10.0,2.0,No
37,2026-03-27 04:46:42,3.0,10.0,2.0,No
37,2026-03-27 05:30:56,3.0,10.0,2.0,No
37,2026-03-27 05:31:40,3.0,10.0,2.0,No
